Date,Temperature,Max_Temperature,Min_Temperature,Relative_Humidity,Rainfall,Wind_Speed,Solar_Radiation
2022-02-06,19.39,26.09,14.44,68.89,5.81,1.46,23.92
2022-02-07,17.75,23.01,14.1,79.17,9.37,2.38,16.76
2022-02-08,18.7,26.39,12.15,65.42,0.16,3.01,26.62
2022-02-09,19.03,27.52,12.34,58.61,0.01,3.3,26.83
2022-02-10,19.4,28.63,11.07,54.25,0.0,3.02,27.12
2022-02-11,20.08,28.74,12.74,59.2,0.12,2.99,24.99
2022-02-12,20.26,27.79,14.08,67.06,0.21,3.37,23.51
2022-02-13,20.79,28.89,14.37,61.12,0.07,2.54,24.57
2022-02-14,21.55,30.37,14.07,57.77,0.06,2.61,24.65
2022-02-15,20.38,29.27,14.65,62.91,0.26,2.7,21.02
2022-02-16,20.83,29.9,13.76,57.87,0.0,2.52,25.84
2022-02-17,21.38,30.65,12.89,54.5,0.01,2.18,26.46
2022-02-18,21.32,29.68,14.13,62.21,0.76,2.49,21.23
2022-02-19,20.61,27.49,16.23,68.86,1.62,2.39,21.77
2022-02-20,20.58,27.58,15.11,64.77,0.49,2.8,24.82
2022-02-21,21.12,29.13,15.2,65.29,0.6,2.95,20.63
2022-02-22,20.05,27.22,15.98,75.13,4.48,2.17,15.62
2022-02-23,20.45,27.29,16.4,70.51,0.37,2.26,16.06
2022-02-24,19.08,25.66,14.53,74.11,2.11,2.84,16.65
2022-02-25,17.89,22.34,13.2,82.68,2.0,2.89,23.14
2022-02-26,20.5,28.69,14.19,65.35,0.08,2.96,26.89
2022-02-27,20.53,29.16,12.95,59.1,0.0,3.33,28.74
2022-02-28,20.18,29.08,11.96,57.93,0.01,3.5,27.19
2022-03-01,19.61,27.54,13.24,64.81,0.06,3.84,26.92
2022-03-02,18.75,26.39,12.31,67.41,1.93,3.55,27.23
2022-03-03,20.17,29.43,11.78,54.31,0.12,3.46,28.61
2022-03-04,20.3,29.24,12.49,55.29,0.25,3.27,28.84
2022-03-05,20.06,28.77,12.18,51.73,0.05,3.28,28.52
2022-03-06,19.8,28.4,12.42,60.78,1.48,3.36,28.38
2022-03-07,20.57,29.23,12.95,59.86,0.03,3.12,27.84
2022-03-08,21.17,29.33,14.81,64.55,0.31,3.17,26.25
2022-03-09,21.43,29.22,14.99,60.61,0.13,3.55,24.3
2022-03-10,21.11,29.43,14.11,54.7,0.05,3.65,27.56
2022-03-11,20.94,29.75,12.58,53.91,0.01,3.62,28.27
2022-03-12,20.9,29.85,14.02,54.42,0.22,3.32,28.09
2022-03-13,21.22,30.61,12.77,44.92,0.0,3.22,27.41
2022-03-14,21.78,30.59,12.88,47.18,0.03,3.32,25.73
2022-03-15,21.87,30.81,14.71,51.05,0.02,3.08,27.43
2022-03-16,22.71,32.15,14.23,47.57,0.01,2.96,26.12
2022-03-17,22.27,30.87,15.61,52.14,0.09,3.29,23.11
2022-03-18,21.13,29.63,13.96,56.03,0.09,3.31,24.12
2022-03-19,21.35,29.73,14.4,59.83,0.1,3.06,26.74
2022-03-20,22.12,30.43,14.78,52.23,0.01,3.42,27.48
2022-03-21,21.77,30.64,13.57,51.31,0.01,3.4,26.56
2022-03-22,21.16,29.63,14.23,54.63,0.44,3.43,26.77
2022-03-23,21.49,30.47,12.78,53.95,0.37,3.03,27.41
2022-03-24,21.91,29.94,15.71,61.36,1.58,2.88,25.26
2022-03-25,22.26,30.91,15.87,59.32,1.48,2.91,24.27
2022-03-26,21.55,28.61,15.94,64.32,2.45,2.94,21.39
2022-03-27,21.4,28.15,15.88,64.97,0.68,3.4,20.02
2022-03-28,21.0,28.77,15.28,69.35,1.98,3.65,19.13
2022-03-29,20.63,27.38,16.15,72.58,2.74,4.11,22.76
2022-03-30,20.33,27.15,15.8,69.24,1.58,4.36,23.22
2022-03-31,20.07,26.29,15.73,77.86,8.0,4.32,21.94
2022-04-01,19.53,25.31,16.12,77.49,12.62,4.68,18.07
2022-04-02,19.66,25.94,15.47,72.64,0.96,4.55,20.77
2022-04-03,19.94,27.02,14.67,69.27,0.33,4.11,23.02
2022-04-04,20.97,28.9,14.77,64.46,0.29,3.55,25.56
2022-04-05,20.75,28.31,15.3,64.79,0.25,3.41,24.55
2022-04-06,20.43,28.16,15.25,66.69,0.03,3.35,25.74
2022-04-07,20.62,28.44,14.26,63.05,0.02,3.4,24.79
2022-04-08,20.25,28.02,14.62,61.98,0.01,3.25,25.0
2022-04-09,20.78,28.36,15.59,63.25,0.01,3.56,25.23
2022-04-10,20.49,28.21,14.68,62.76,0.04,3.45,21.86
2022-04-11,20.23,29.01,13.06,60.25,0.33,2.76,19.23
2022-04-12,21.07,28.74,14.64,62.59,0.49,2.4,22.76
2022-04-13,21.51,29.36,14.98,58.61,0.54,2.81,21.44
2022-04-14,20.39,27.55,15.65,71.79,3.33,3.5,18.92
2022-04-15,20.64,28.62,14.75,58.64,0.63,3.57,20.31
2022-04-16,19.41,26.22,12.97,51.51,0.04,2.08,21.83
2022-04-17,20.87,29.41,12.88,54.46,0.21,1.86,20.72
2022-04-18,21.14,29.0,14.86,66.28,0.33,2.34,17.62
2022-04-19,21.14,28.77,16.34,67.01,1.07,3.11,16.94
2022-04-20,20.66,28.67,15.48,70.17,2.93,3.06,18.82
2022-04-21,19.62,26.51,14.84,74.6,6.07,3.01,17.99
2022-04-22,20.28,27.36,15.28,74.06,2.02,2.7,19.51
2022-04-23,19.8,25.5,16.18,75.33,0.61,3.33,20.41
2022-04-24,19.58,26.7,14.84,68.36,0.73,3.21,18.02
2022-04-25,19.2,24.35,15.24,77.8,2.53,2.47,22.44
2022-04-26,20.66,28.12,16.04,69.13,1.65,3.18,22.75
2022-04-27,19.56,26.23,15.36,66.35,1.3,2.31,19.77
2022-04-28,18.74,25.95,13.57,73.27,6.03,2.28,15.59
2022-04-29,20.09,27.82,14.75,69.22,1.18,2.79,20.2
2022-04-30,20.11,26.83,15.11,72.74,0.78,2.7,22.46
2022-05-01,20.24,26.69,15.05,71.85,0.54,2.75,18.69
2022-05-02,20.08,27.85,14.92,70.49,3.3,2.79,20.42
2022-05-03,17.46,20.76,14.59,78.41,1.09,2.68,18.2
2022-05-04,17.69,23.99,13.86,77.98,2.87,2.6,19.18
2022-05-05,18.48,25.2,13.68,73.83,2.06,2.19,16.89
2022-05-06,19.58,27.76,13.64,67.45,0.53,2.42,19.57
2022-05-07,19.44,27.27,13.97,72.21,0.86,2.58,17.97
2022-05-08,20.42,27.16,15.03,66.54,0.28,2.05,20.75
2022-05-09,20.63,27.06,15.95,67.53,0.18,2.15,19.48
2022-05-10,21.15,28.65,15.19,63.7,0.09,2.6,22.09
2022-05-11,20.95,27.87,15.66,66.11,0.15,2.98,22.63
2022-05-12,20.69,28.91,14.32,59.6,0.28,2.66,23.0
2022-05-13,20.14,27.57,14.76,71.46,3.48,2.76,24.35
2022-05-14,20.34,27.69,15.35,69.23,0.64,3.17,23.37
2022-05-15,19.81,27.56,13.79,64.48,0.13,3.23,23.8
2022-05-16,19.4,26.95,13.86,64.72,0.21,3.01,19.9
2022-05-17,19.6,27.1,14.13,69.39,0.46,2.38,18.05
2022-05-18,19.45,26.94,14.08,68.6,0.62,3.17,16.12
2022-05-19,19.22,26.59,13.45,65.99,0.38,2.71,22.33
2022-05-20,19.73,28.22,13.7,64.73,0.24,2.79,22.62
2022-05-21,20.45,29.05,13.98,62.79,0.21,2.68,21.91
2022-05-22,21.23,29.45,14.66,62.21,0.17,2.35,21.41
2022-05-23,20.12,26.54,15.67,66.45,0.82,2.29,18.7
2022-05-24,21.07,29.91,13.26,51.47,0.03,2.31,20.75
2022-05-25,20.9,27.35,14.97,60.46,0.05,1.94,18.61
2022-05-26,21.07,29.16,14.65,59.17,0.13,1.99,20.68
2022-05-27,20.4,28.03,14.25,66.47,0.97,2.19,17.23
2022-05-28,18.7,24.91,14.64,72.89,2.11,2.89,14.71
2022-05-29,19.03,25.72,14.09,68.74,0.63,2.57,16.45
2022-05-30,18.54,25.04,13.48,67.85,0.92,2.06,15.8
2022-05-31,18.98,26.68,12.49,62.11,0.43,2.48,17.65
2022-06-01,19.32,27.23,13.59,66.3,0.31,2.95,19.01
2022-06-02,18.7,26.64,13.07,65.9,0.18,3.64,17.94
2022-06-03,18.06,26.46,12.04,64.36,0.1,2.97,17.0
2022-06-04,18.28,27.39,11.52,57.15,0.02,2.94,21.1
2022-06-05,19.1,27.87,11.26,53.5,0.02,2.02,24.18
2022-06-06,19.04,26.42,13.41,65.97,0.18,2.46,17.51
2022-06-07,18.09,24.1,13.68,65.57,0.32,2.65,13.85
2022-06-08,18.68,25.96,13.12,63.24,0.17,2.88,16.64
2022-06-09,18.53,25.41,12.8,65.53,0.16,2.33,15.26
2022-06-10,18.81,25.77,13.72,65.67,0.27,1.99,16.99
2022-06-11,19.05,25.23,13.45,64.2,0.28,2.67,16.99
2022-06-12,18.62,25.38,13.68,70.82,0.82,2.73,17.03
2022-06-13,18.85,26.17,12.86,65.37,0.61,2.37,13.64
2022-06-14,19.76,28.71,12.84,64.53,0.65,2.0,20.37
2022-06-15,20.31,29.19,13.53,60.33,0.09,2.45,20.21
2022-06-16,19.43,28.5,12.51,59.62,0.06,2.78,21.05
2022-06-17,19.59,27.99,13.81,63.67,0.14,2.76,19.51
2022-06-18,19.38,26.72,13.6,65.25,0.36,2.69,17.82
2022-06-19,18.81,26.23,13.26,67.85,0.47,2.51,12.84
2022-06-20,18.48,25.94,13.07,61.64,0.23,2.92,15.16
2022-06-21,18.7,26.93,11.75,57.23,0.05,2.56,21.79
2022-06-22,18.71,25.48,12.07,58.02,0.05,1.55,19.09
2022-06-23,18.44,26.49,12.92,68.85,0.8,2.4,12.74
2022-06-24,16.57,22.15,12.26,72.53,2.04,2.76,11.8
2022-06-25,17.0,23.14,11.82,69.5,0.77,2.14,10.7
2022-06-26,16.38,22.11,11.19,65.88,0.91,2.27,13.34
2022-06-27,17.39,24.73,11.61,63.79,0.23,2.59,15.97
2022-06-28,17.38,25.54,10.07,59.04,0.13,2.4,10.6
2022-06-29,17.6,26.95,9.73,60.5,0.25,2.72,17.06
2022-06-30,18.46,26.87,11.83,59.16,0.11,2.58,17.84
2022-07-01,18.01,25.74,12.46,61.54,0.07,2.69,11.82
2022-07-02,18.18,26.59,11.58,59.64,0.06,2.5,21.82
2022-07-03,18.22,27.01,12.2,57.88,0.1,2.39,21.18
2022-07-04,17.8,27.19,10.71,58.5,0.04,1.93,21.46
2022-07-05,18.41,26.14,12.24,65.49,0.22,1.76,16.89
2022-07-06,17.17,22.52,12.76,67.67,0.84,2.05,19.08
2022-07-07,17.34,23.36,12.06,68.65,0.29,2.13,16.28
2022-07-08,16.86,23.75,12.35,72.41,1.02,2.72,9.79
2022-07-09,16.59,22.74,12.19,67.52,0.4,2.76,10.0
2022-07-10,16.25,23.12,11.53,68.86,1.07,2.84,14.44
2022-07-11,16.71,25.21,10.59,62.03,0.32,2.83,18.27
2022-07-12,16.64,24.76,10.83,66.11,0.38,2.8,8.58
2022-07-13,18.14,27.14,10.59,56.18,0.06,2.81,21.59
2022-07-14,17.87,26.28,10.89,68.62,1.88,2.77,17.58
2022-07-15,18.47,26.03,12.72,70.01,1.05,3.23,15.3
2022-07-16,18.66,27.02,12.53,64.75,0.24,3.23,14.49
2022-07-17,17.95,25.2,13.06,70.27,0.55,2.82,9.16
2022-07-18,17.45,24.91,12.33,69.54,1.68,3.07,11.93
2022-07-19,17.27,24.33,12.14,64.37,0.25,2.81,11.25
2022-07-20,17.13,25.22,12.12,71.0,2.47,3.16,17.71
2022-07-21,16.83,25.61,10.73,62.02,0.21,2.77,14.07
2022-07-22,17.25,24.78,11.59,68.45,0.67,2.95,16.73
2022-07-23,17.35,25.79,11.47,65.79,0.46,2.63,16.37
2022-07-24,18.27,26.93,11.27,65.49,0.52,2.26,20.91
2022-07-25,17.21,22.48,11.94,70.4,0.64,2.27,20.64
2022-07-26,17.02,23.42,12.54,70.57,0.82,2.88,14.12
2022-07-27,18.0,25.66,12.2,68.32,0.82,2.52,20.01
2022-07-28,17.86,25.43,12.65,71.47,1.13,2.63,16.96
2022-07-29,17.55,23.99,13.08,74.58,2.31,2.29,13.78
2022-07-30,17.92,25.59,12.78,72.97,1.07,2.62,16.52
2022-07-31,18.04,24.77,12.52,70.31,0.97,2.18,16.83
2022-08-01,17.68,24.06,13.56,74.23,1.87,2.51,8.92
2022-08-02,16.69,22.9,12.56,74.73,3.09,2.66,8.51
2022-08-03,16.3,22.65,11.47,75.73,2.17,1.91,8.32
2022-08-04,16.44,22.62,11.8,74.46,0.99,2.4,11.76
2022-08-05,16.35,23.34,11.49,71.89,0.59,2.41,12.11
2022-08-06,17.16,25.43,10.71,68.31,0.24,1.95,22.05
2022-08-07,17.03,23.96,11.38,68.85,0.46,1.75,21.67
2022-08-08,17.41,25.35,11.03,65.34,0.18,2.19,19.99
2022-08-09,17.78,26.3,11.02,62.57,0.33,1.96,19.21
2022-08-10,16.76,22.78,11.16,67.65,0.47,2.37,19.86
2022-08-11,17.49,25.73,11.73,71.24,0.63,3.2,13.56
2022-08-12,16.98,23.94,11.97,73.06,1.23,2.84,13.6
2022-08-13,16.87,23.62,11.68,71.78,0.67,2.54,12.12
2022-08-14,17.86,25.22,12.7,70.53,0.5,2.4,18.6
2022-08-15,17.8,24.53,13.06,72.98,0.46,2.23,16.15
2022-08-16,17.95,23.76,13.68,68.76,0.42,2.19,18.06
2022-08-17,17.47,24.77,12.02,62.77,0.13,2.5,12.77
2022-08-18,18.6,27.97,11.67,56.88,0.07,2.55,24.86
2022-08-19,19.08,28.88,11.65,53.82,0.12,2.33,25.67
2022-08-20,20.3,29.9,11.28,52.05,0.02,2.15,24.5
2022-08-21,20.07,28.02,12.48,54.13,0.02,2.71,23.7
2022-08-22,19.06,27.95,12.73,55.45,0.03,3.3,21.44
2022-08-23,18.53,27.06,11.47,58.3,0.15,3.21,17.14
2022-08-24,18.31,27.34,11.31,57.58,0.1,3.47,19.86
2022-08-25,18.17,25.29,12.03,61.16,0.25,2.61,13.89
2022-08-26,17.86,24.26,13.09,70.3,2.7,2.5,15.18
2022-08-27,16.66,22.31,12.43,75.06,2.22,2.85,10.19
2022-08-28,18.0,25.73,11.68,66.11,0.32,2.62,17.48
2022-08-29,19.56,27.5,12.27,61.26,0.25,1.83,22.27
2022-08-30,19.83,27.34,13.22,61.36,0.17,2.46,23.71
2022-08-31,18.65,26.36,13.33,63.33,0.18,2.81,14.98
2022-09-01,18.45,25.82,11.99,58.47,0.09,2.61,19.64
2022-09-02,18.51,26.78,12.02,61.89,0.39,2.4,16.74
2022-09-03,18.09,24.2,12.36,65.23,0.88,2.3,20.44
2022-09-04,19.19,27.33,11.89,61.42,0.25,1.89,22.05
2022-09-05,17.35,21.77,12.37,69.69,2.13,1.48,20.2
2022-09-06,17.1,22.25,13.49,77.62,6.55,1.82,17.24
2022-09-07,17.39,23.74,12.7,77.14,3.72,2.13,10.3
2022-09-08,16.7,22.95,12.72,76.44,18.95,2.45,12.38
2022-09-09,16.46,22.3,12.3,79.2,16.26,2.0,17.98
2022-09-10,17.39,24.6,11.98,72.52,1.4,2.46,20.11
2022-09-11,18.43,26.61,12.42,71.91,3.42,2.38,24.66
2022-09-12,18.84,26.46,13.07,73.83,6.28,2.17,23.22
2022-09-13,17.23,21.86,13.91,77.41,2.19,2.61,22.4
2022-09-14,17.32,23.76,12.68,72.82,0.07,2.79,15.51
2022-09-15,18.11,26.21,12.64,69.42,0.2,2.98,16.57
2022-09-16,17.93,25.93,12.02,68.39,0.09,3.02,21.03
2022-09-17,18.44,25.89,13.1,71.64,0.29,2.68,21.19
2022-09-18,18.19,25.27,12.92,70.07,0.16,3.02,20.34
2022-09-19,19.29,28.06,13.07,67.29,0.17,3.0,25.92
2022-09-20,19.32,27.65,13.67,66.97,0.18,3.31,25.31
2022-09-21,19.03,27.84,13.27,62.27,0.13,2.9,26.83
2022-09-22,19.43,28.36,13.43,65.53,0.18,2.66,24.72
2022-09-23,19.02,28.1,12.43,61.67,0.03,2.61,25.64
2022-09-24,19.19,28.03,12.78,64.63,0.17,3.23,27.25
2022-09-25,18.96,26.24,12.04,65.95,0.48,3.13,23.69
2022-09-26,18.67,26.14,12.93,70.61,1.12,3.72,22.1
2022-09-27,18.75,27.69,12.52,60.67,0.19,3.09,25.74
2022-09-28,18.59,27.79,11.79,59.43,0.03,2.33,25.81
2022-09-29,18.82,26.49,12.65,64.04,0.07,2.25,24.61
2022-09-30,19.22,26.97,13.19,65.86,0.06,2.59,22.62
2022-10-01,18.95,26.25,13.67,66.15,0.03,2.57,24.45
2022-10-02,19.75,28.08,13.27,60.98,0.05,2.41,24.4
2022-10-03,19.18,26.92,12.94,61.03,0.41,1.91,23.36
2022-10-04,19.06,26.73,11.61,56.76,0.03,2.4,23.19
2022-10-05,19.43,28.23,12.07,56.65,0.17,2.88,24.9
2022-10-06,19.91,28.6,13.96,61.02,0.56,3.14,22.58
2022-10-07,19.19,28.18,13.39,59.91,0.57,2.97,22.49
2022-10-08,19.08,26.51,13.05,57.65,0.06,2.91,17.63
2022-10-09,18.59,27.69,11.98,55.41,0.21,2.74,24.19
2022-10-10,19.18,28.74,12.22,55.13,0.06,2.68,23.94
2022-10-11,19.21,29.11,10.71,52.58,0.04,2.44,27.03
2022-10-12,19.37,29.3,11.83,50.37,0.05,2.54,26.93
2022-10-13,19.32,28.61,10.57,49.44,0.01,2.47,26.45
2022-10-14,19.41,28.77,11.16,52.88,0.0,2.71,25.35
2022-10-15,18.43,25.1,11.77,56.9,0.03,2.82,24.62
2022-10-16,19.79,28.21,13.24,56.25,0.03,3.45,22.49
2022-10-17,20.32,28.91,14.1,64.83,0.34,3.59,23.0
2022-10-18,20.2,28.0,14.44,63.3,0.15,3.34,23.02
2022-10-19,20.29,28.22,14.0,59.62,0.13,3.38,23.98
2022-10-20,19.79,28.65,13.39,56.72,0.06,3.36,22.29
2022-10-21,19.55,29.32,12.93,53.23,0.2,3.52,23.36
2022-10-22,19.8,29.35,12.57,51.23,0.14,3.51,26.21
2022-10-23,20.3,28.28,14.54,62.95,0.36,3.88,26.17
2022-10-24,21.1,29.29,14.28,55.89,0.13,3.6,26.82
2022-10-25,21.37,29.9,14.35,56.16,0.27,3.54,26.21
2022-10-26,21.71,30.18,15.03,55.86,0.07,3.72,23.75
2022-10-27,21.16,29.37,15.12,59.99,0.43,3.81,23.63
2022-10-28,21.74,30.39,14.88,55.25,0.07,3.17,25.63
2022-10-29,21.33,30.16,14.18,52.84,0.14,3.49,25.51
2022-10-30,21.0,29.94,14.29,54.63,0.88,3.4,23.36
2022-10-31,20.03,28.26,14.37,69.17,7.64,3.57,23.25
2022-11-01,19.18,25.62,15.1,75.79,6.57,3.76,16.23
2022-11-02,18.5,25.27,14.31,76.13,2.58,3.5,17.54
2022-11-03,18.79,25.51,13.97,67.85,0.55,2.95,14.11
2022-11-04,19.08,26.71,13.88,69.69,0.91,2.88,21.04
2022-11-05,18.83,26.05,12.61,71.16,0.55,3.47,24.86
2022-11-06,19.02,25.86,14.47,76.9,7.74,3.58,22.5
2022-11-07,19.52,25.81,15.89,75.57,5.01,3.97,21.55
2022-11-08,19.37,25.29,15.17,72.2,2.25,3.7,23.52
2022-11-09,19.33,26.34,13.98,69.81,0.4,3.0,23.16
2022-11-10,19.68,27.22,14.92,70.57,2.12,3.5,21.76
2022-11-11,18.68,24.7,15.28,79.25,5.9,3.53,20.12
2022-11-12,18.68,24.62,15.03,75.51,2.16,3.48,17.32
2022-11-13,18.25,22.78,14.99,76.33,1.88,2.63,17.36
2022-11-14,18.52,24.48,14.52,80.19,6.52,2.73,14.33
2022-11-15,17.83,22.44,15.32,80.68,7.05,2.65,16.38
2022-11-16,18.76,25.08,15.01,78.71,7.16,3.03,14.02
2022-11-17,17.49,21.05,15.11,85.09,24.37,3.62,10.92
2022-11-18,18.09,24.31,14.04,76.27,2.35,3.0,18.0
2022-11-19,18.53,24.84,14.33,79.36,19.31,3.12,23.23
2022-11-20,18.15,23.32,14.84,78.31,4.9,3.13,18.17
2022-11-21,18.51,24.08,14.73,80.13,1.47,3.15,20.75
2022-11-22,18.18,22.82,15.65,82.78,1.62,3.65,20.92
2022-11-23,17.88,22.98,14.78,82.79,4.86,3.72,17.04
2022-11-24,17.6,23.33,14.13,79.42,1.48,3.49,18.62
2022-11-25,18.05,24.32,14.11,77.73,0.86,3.77,20.56
2022-11-26,18.35,25.57,13.37,71.88,0.11,3.34,24.77
2022-11-27,18.95,26.21,13.17,71.68,0.32,3.02,20.65
2022-11-28,18.73,24.72,14.63,79.82,3.46,3.29,17.9
2022-11-29,18.54,24.29,15.06,80.56,2.72,3.96,20.08
2022-11-30,18.35,24.06,14.99,81.99,6.23,4.23,20.8
2022-12-01,17.94,23.9,14.22,78.81,2.89,3.86,23.45
2022-12-02,17.9,23.63,13.82,81.29,10.09,3.35,23.94
2022-12-03,17.87,23.56,14.1,82.11,2.74,3.79,21.8
2022-12-04,18.0,23.78,14.64,81.98,4.63,3.59,17.74
2022-12-05,18.25,24.35,13.8,79.15,1.35,3.26,21.57
2022-12-06,18.51,24.41,14.06,79.1,1.52,2.96,19.74
2022-12-07,18.49,24.17,14.81,80.56,3.69,3.45,21.57
2022-12-08,18.14,23.91,13.59,77.87,1.57,3.37,20.34
2022-12-09,17.62,23.96,13.17,79.09,2.52,2.79,19.62
2022-12-10,18.53,25.06,13.78,78.51,1.86,2.32,18.24
2022-12-11,18.73,24.49,14.89,80.86,3.35,2.87,20.74
2022-12-12,18.68,24.56,15.07,80.13,1.91,3.63,17.28
2022-12-13,18.46,24.2,14.66,80.69,3.07,3.56,16.75
2022-12-14,18.49,25.31,13.95,76.74,0.77,3.19,24.36
2022-12-15,18.5,25.75,13.12,74.38,0.45,2.69,24.48
2022-12-16,19.02,25.66,13.9,73.76,0.56,2.7,22.93
2022-12-17,19.07,25.88,14.22,73.99,0.19,2.99,23.31
2022-12-18,19.21,26.26,14.06,72.11,0.12,3.01,24.2
2022-12-19,19.33,26.0,14.21,71.48,0.11,2.94,22.81
2022-12-20,19.27,25.88,14.33,64.75,0.02,3.44,21.36
2022-12-21,19.06,25.61,13.4,67.16,0.05,2.87,17.55
2022-12-22,18.82,25.37,13.93,76.09,2.42,3.09,20.09
2022-12-23,18.89,25.51,14.61,75.51,1.29,3.22,20.22
2022-12-24,18.91,25.78,13.79,74.93,1.16,2.86,20.41
2022-12-25,18.89,26.07,13.56,73.64,0.79,3.04,22.55
2022-12-26,19.0,25.37,14.05,75.0,1.46,3.05,21.98
2022-12-27,18.07,22.53,15.11,77.54,1.11,3.15,11.01
2022-12-28,18.7,25.5,13.72,72.28,0.41,3.38,23.07
2022-12-29,18.04,24.23,13.57,72.45,1.03,4.18,22.97
2022-12-30,17.73,25.19,11.05,68.36,0.04,3.85,25.3
2022-12-31,17.83,25.12,11.33,68.2,0.02,3.58,25.71
2023-01-01,18.26,25.31,12.8,66.8,0.3,3.84,26.25
2023-01-02,17.7,23.74,13.33,76.86,1.98,4.32,21.82
2023-01-03,17.01,22.31,13.66,81.75,6.99,4.25,19.53
2023-01-04,16.95,23.58,11.77,80.34,4.21,3.98,16.42
2023-01-05,17.82,24.73,13.07,75.1,1.45,3.73,24.29
2023-01-06,18.37,25.82,11.03,68.51,0.1,3.21,25.87
2023-01-07,18.77,26.01,12.08,67.59,0.28,3.19,25.51
2023-01-08,18.82,25.86,12.64,73.25,2.15,3.13,24.99
2023-01-09,18.69,25.08,14.58,75.23,3.05,3.77,23.92
2023-01-10,17.87,22.69,14.0,79.74,5.62,3.19,24.45
2023-01-11,18.6,25.19,13.85,74.6,0.89,3.2,24.97
2023-01-12,18.76,25.85,12.8,71.2,0.17,3.17,24.75
2023-01-13,18.08,25.65,11.45,63.28,0.03,3.65,27.23
2023-01-14,17.97,25.83,10.92,62.46,0.0,3.35,27.13
2023-01-15,18.28,26.31,11.25,63.12,0.01,3.35,26.43
2023-01-16,18.12,25.61,11.62,64.96,0.1,3.35,25.66
2023-01-17,18.56,26.05,12.11,61.33,0.13,3.32,25.83
2023-01-18,19.47,27.35,12.35,53.52,0.0,3.18,26.35
2023-01-19,19.71,28.21,12.34,54.31,0.0,3.05,25.34
2023-01-20,19.49,27.26,12.74,61.52,0.03,3.16,25.8
2023-01-21,19.13,27.45,11.68,57.34,0.0,3.54,27.09
2023-01-22,18.37,25.23,12.38,64.05,0.12,3.3,20.43
2023-01-23,18.22,24.54,13.39,72.58,0.49,2.77,20.22
2023-01-24,18.79,24.68,13.52,71.61,0.61,3.42,22.15
2023-01-25,18.96,26.73,13.62,67.98,0.03,3.1,25.6
2023-01-26,19.19,27.8,12.01,59.3,0.01,2.97,26.47
2023-01-27,18.49,26.58,12.71,60.48,0.02,3.46,26.82
2023-01-28,18.3,27.13,10.45,58.34,0.0,3.35,28.26
2023-01-29,18.62,27.29,11.06,57.94,0.01,3.24,27.91
2023-01-30,19.01,27.7,11.32,58.44,0.08,3.07,26.66
2023-01-31,18.97,27.76,11.96,60.76,0.0,2.69,25.66
2023-02-01,20.16,29.24,12.25,57.92,0.01,2.34,25.22
2023-02-02,21.17,29.92,12.72,55.29,0.02,2.64,24.96
2023-02-03,20.55,29.79,13.38,43.13,0.0,2.87,28.4
2023-02-04,20.01,27.6,12.29,48.85,0.0,3.28,28.5
2023-02-05,20.47,29.71,11.91,49.38,0.0,3.01,27.02
2023-02-06,20.66,30.03,12.95,44.88,0.0,2.9,27.61
2023-02-07,20.57,29.75,12.04,46.83,0.03,3.22,24.87
2023-02-08,21.27,29.57,13.61,52.85,0.01,3.31,24.01
2023-02-09,20.79,28.92,13.39,57.04,0.24,3.39,24.85
2023-02-10,21.22,30.34,13.14,50.06,0.0,3.34,27.56
2023-02-11,20.84,28.9,13.43,55.58,0.0,3.48,27.43
2023-02-12,20.33,28.79,14.05,51.1,0.0,3.82,28.02
2023-02-13,19.88,29.21,11.21,46.6,0.0,3.57,28.87
2023-02-14,20.73,29.78,11.52,52.54,0.0,3.53,27.34
2023-02-15,21.69,30.2,12.87,52.6,0.0,3.41,26.23
2023-02-16,21.68,29.77,14.69,54.46,0.0,3.8,24.51
2023-02-17,20.79,28.71,14.99,58.26,0.0,4.26,26.29
2023-02-18,20.22,28.7,13.03,58.25,0.01,4.03,26.95
2023-02-19,20.51,28.74,13.73,60.62,0.01,3.92,26.27
2023-02-20,20.56,28.84,13.7,52.44,0.04,3.67,27.67
2023-02-21,20.53,28.73,13.21,48.97,0.3,3.45,27.0
2023-02-22,20.52,29.38,12.42,52.96,0.13,3.31,26.03
2023-02-23,21.01,29.88,13.8,54.97,1.16,3.17,26.55
2023-02-24,21.74,30.53,14.67,51.62,0.14,3.35,26.17
2023-02-25,21.43,29.44,13.62,53.71,0.05,3.01,26.29
2023-02-26,21.33,28.38,15.02,56.89,0.3,3.74,27.22
2023-02-27,20.72,27.56,15.15,66.5,1.45,3.98,25.18
2023-02-28,20.52,27.22,15.26,64.44,0.25,4.01,23.23
2023-03-01,21.11,28.89,14.71,55.25,0.02,3.45,26.36
2023-03-02,21.41,30.08,12.84,56.48,0.36,3.05,25.07
2023-03-03,21.72,29.3,15.48,57.17,0.22,3.49,23.57
2023-03-04,20.9,28.46,13.86,54.68,0.05,3.94,26.79
2023-03-05,20.44,28.73,12.97,56.81,0.07,4.09,27.63
2023-03-06,20.45,28.46,12.97,59.36,0.07,4.02,28.49
2023-03-07,21.06,29.1,14.95,63.84,0.17,3.75,27.55
2023-03-08,21.79,30.33,15.42,56.44,0.06,3.69,26.44
2023-03-09,21.92,28.9,15.19,55.26,0.17,3.19,26.1
2023-03-10,22.2,28.41,16.35,57.43,0.14,3.4,22.68
